9.986313991248607635e-03,9.033899754285812378e-03,8.950918912887573242e-03,8.945737965404987335e-03,8.491321466863155365e-03,8.489679545164108276e-03,8.399146609008312225e-03,8.345308713614940643e-03,8.460053242743015289e-03,8.112682960927486420e-03,8.297231979668140411e-03,8.161165751516819000e-03,8.205537684261798859e-03,8.126897737383842468e-03,8.227677084505558014e-03,8.245009928941726685e-03,8.302274160087108612e-03,8.379737846553325653e-03
9.986313991248607635e-03,9.033899754285812378e-03,8.950918912887573242e-03,8.945737965404987335e-03,8.491321466863155365e-03,8.489679545164108276e-03,8.399146609008312225e-03,8.345308713614940643e-03,8.460053242743015289e-03,8.112682960927486420e-03,8.297231979668140411e-03,8.161165751516819000e-03,8.205537684261798859e-03,8.126897737383842468e-03,8.227677084505558014e-03,8.245009928941726685e-03,8.302274160087108612e-03,8.379737846553325653e-03
1.485579274594783783e-02,1.416199654340744019e-02,1.407619193196296692e-02,1.361061632633209229e-02,1.359678804874420166e-02,1.360635086894035339e-02,1.343477796763181686e-02,1.343425456434488297e-02,1.346891373395919800e-02,1.348621957004070282e-02,1.352798193693161011e-02,1.372205838561058044e-02,1.366686355322599411e-02,1.390595082193613052e-02,1.388281024992465973e-02,1.402134262025356293e-02,1.408281922340393066e-02,1.408679783344268799e-02
1.482684817165136337e-02,1.326529309153556824e-02,1.182716898620128632e-02,1.150421611964702606e-02,1.080356165766716003e-02,1.081844698637723923e-02,1.108159683644771576e-02,1.114351116120815277e-02,1.112792268395423889e-02,1.117247901856899261e-02,1.124595850706100464e-02,1.130574475973844528e-02,1.156352926045656204e-02,1.170089468359947205e-02,1.175870746374130249e-02,1.194625161588191986e-02,1.217882521450519562e-02,1.232990995049476624e-02
1.113060861825942993e-02,1.010513305664062500e-02,1.022538263350725174e-02,8.468541316688060760e-03,8.497534319758415222e-03,8.153974078595638275e-03,8.391625247895717621e-03,8.030778728425502777e-03,8.304406888782978058e-03,8.284784853458404541e-03,8.187844417989253998e-03,8.398256264626979828e-03,8.355509489774703979e-03,8.500200696289539337e-03,8.616420440375804901e-03,8.573580533266067505e-03,8.721271529793739319e-03,8.821307681500911713e-03
1.069515850394964218e-02,1.002674177289009094e-02,9.859426878392696381e-03,1.008259225636720657e-02,9.836815297603607178e-03,9.646571241319179535e-03,9.846013970673084259e-03,1.003677397966384888e-02,1.002961583435535431e-02,9.948837570846080780e-03,1.005486119538545609e-02,1.028280518949031830e-02,1.022494211792945862e-02,1.034585759043693542e-02,1.041155494749546051e-02,1.056611165404319763e-02,1.070438884198665619e-02,1.081661041826009750e-02
9.989194571971893311e-03,9.980206377804279327e-03,1.004331838339567184e-02,9.706018492579460144e-03,9.720800444483757019e-03,9.840710088610649109e-03,9.400659240782260895e-03,9.623463265597820282e-03,9.340283460915088654e-03,9.486754424870014191e-03,9.430293925106525421e-03,9.417780674993991852e-03,9.305484592914581299e-03,9.411926381289958954e-03,9.514836594462394714e-03,9.494473226368427277e-03,9.524507448077201843e-03,9.695800021290779114e-03
9.986313991248607635e-03,9.033899754285812378e-03,8.950918912887573242e-03,8.945737965404987335e-03,8.491321466863155365e-03,8.489679545164108276e-03,8.399146609008312225e-03,8.345308713614940643e-03,8.460053242743015289e-03,8.112682960927486420e-03,8.297231979668140411e-03,8.161165751516819000e-03,8.205537684261798859e-03,8.126897737383842468e-03,8.227677084505558014e-03,8.245009928941726685e-03,8.302274160087108612e-03,8.379737846553325653e-03
